census_block,max_age,Primary_Type,year,crimes_no
8346001,5-17,BATTERY,2015,3
8346001,5-17,CRIMINAL DAMAGE,2015,2
8346001,5-17,DECEPTIVE PRACTICE,2015,1
8346001,5-17,OBSCENITY,2015,1
8346001,5-17,OTHER OFFENSE,2015,1
8346001,5-17,THEFT,2015,5
8346002,45-64,ASSAULT,2015,1
8346002,45-64,BATTERY,2015,1
8346002,45-64,CRIMINAL DAMAGE,2015,4
8346002,45-64,MOTOR VEHICLE THEFT,2015,1
8346002,45-64,NARCOTICS,2015,2
8346002,45-64,THEFT,2015,4
8346003,18-24,ASSAULT,2015,3
8346003,18-24,BATTERY,2015,4
8346003,18-24,BURGLARY,2015,3
8346003,18-24,CRIMINAL DAMAGE,2015,4
8346003,18-24,DECEPTIVE PRACTICE,2015,1
8346003,18-24,MOTOR VEHICLE THEFT,2015,1
8346003,18-24,NARCOTICS,2015,3
8346003,18-24,OTHER OFFENSE,2015,1
8346003,18-24,PROSTITUTION,2015,1
8346003,18-24,ROBBERY,2015,1
8346003,18-24,THEFT,2015,8
8346004,25-44,BATTERY,2015,8
8346004,25-44,BURGLARY,2015,1
8346004,25-44,CRIMINAL DAMAGE,2015,5
8346004,25-44,CRIMINAL TRESPASS,2015,1
8346004,25-44,DECEPTIVE PRACTICE,2015,1
8346004,25-44,NARCOTICS,2015,3
8346004,25-44,OTHER OFFENSE,2015,2
8346004,25-44,THEFT,2015,10
8346004,25-44,WEAPONS VIOLATION,2015,1
8347001,45-64,ASSAULT,2015,1
8347001,45-64,BATTERY,2015,3
8347001,45-64,CRIMINAL DAMAGE,2015,2
8347001,45-64,DECEPTIVE PRACTICE,2014,1
8347001,45-64,OTHER OFFENSE,2015,1
8347001,45-64,THEFT,2015,2
8347002,25-44,ASSAULT,2015,3
8347002,25-44,BATTERY,2015,1
8347002,25-44,CRIMINAL DAMAGE,2015,1
8347002,25-44,CRIMINAL TRESPASS,2015,1
8347002,25-44,DECEPTIVE PRACTICE,2015,2
8347002,25-44,NARCOTICS,2015,2
8347002,25-44,OTHER OFFENSE,2015,1
8347002,25-44,THEFT,2015,2
8347003,45-64,BATTERY,2015,3
8347003,45-64,CRIMINAL DAMAGE,2015,3
8347003,45-64,MOTOR VEHICLE THEFT,2015,1
8347003,45-64,NARCOTICS,2015,4
8347003,45-64,OTHER OFFENSE,2015,4
8347003,45-64,THEFT,2015,4
8348001,45-64,BATTERY,2015,3
8348001,45-64,BURGLARY,2015,2
8348001,45-64,CRIM SEXUAL ASSAULT,2015,1
8348001,45-64,CRIMINAL DAMAGE,2015,3
8348001,45-64,DECEPTIVE PRACTICE,2015,1
8348001,45-64,ROBBERY,2015,1
8348001,45-64,WEAPONS VIOLATION,2015,1
8348002,65+,BATTERY,2015,4
8348002,65+,CRIMINAL DAMAGE,2015,1
8348002,65+,DECEPTIVE PRACTICE,2015,2
8348002,65+,NARCOTICS,2015,1
8348002,65+,OTHER OFFENSE,2015,1
8348002,65+,THEFT,2015,1
8348003,25-44,ASSAULT,2015,1
8348003,25-44,BATTERY,2015,4
8348003,25-44,CRIMINAL DAMAGE,2015,1
8348003,25-44,OTHER OFFENSE,2015,2
8348003,25-44,THEFT,2015,2
8349001,5-17,BATTERY,2015,2
8349001,5-17,NARCOTICS,2015,3
8349001,5-17,THEFT,2015,3
8349002,45-64,ASSAULT,2015,2
8349002,45-64,BATTERY,2015,2
8349002,45-64,CRIMINAL DAMAGE,2015,3
8349002,45-64,DECEPTIVE PRACTICE,2015,1
8349002,45-64,HOMICIDE,2008,1
8349002,45-64,NARCOTICS,2015,2
8349002,45-64,THEFT,2015,5
8350001,45-64,BATTERY,2015,3
8350001,45-64,CRIMINAL DAMAGE,2015,4
8350001,45-64,CRIMINAL TRESPASS,2015,1
8350001,45-64,DECEPTIVE PRACTICE,2015,2
8350001,45-64,MOTOR VEHICLE THEFT,2015,2
8350001,45-64,THEFT,2015,3
8350002,45-64,BATTERY,2015,4
8350002,45-64,BURGLARY,2015,1
8350002,45-64,NARCOTICS,2015,2
8350002,45-64,THEFT,2015,1
8350003,25-44,ASSAULT,2015,1
8350003,25-44,BATTERY,2015,2
8350003,25-44,BURGLARY,2015,1
8350003,25-44,CRIMINAL DAMAGE,2015,2
8350003,25-44,DECEPTIVE PRACTICE,2015,2
8350003,25-44,NARCOTICS,2015,2
8350003,25-44,THEFT,2015,3
8350004,5-17,ASSAULT,2015,1
8350004,5-17,BATTERY,2015,2
8350004,5-17,NARCOTICS,2015,2
8350004,5-17,ROBBERY,2015,1
8350004,5-17,THEFT,2015,1
8350005,5-17,BURGLARY,2015,1
8350005,5-17,CRIMINAL DAMAGE,2015,2
8350005,5-17,DECEPTIVE PRACTICE,2015,1
8350005,5-17,PUBLIC PEACE VIOLATION,2015,1
8350005,5-17,THEFT,2015,2
8351001,25-44,ASSAULT,2015,2
8351001,25-44,BATTERY,2015,5
8351001,25-44,BURGLARY,2015,1
8351001,25-44,CRIMINAL DAMAGE,2015,2
8351001,25-44,CRIMINAL TRESPASS,2015,2
8351001,25-44,MOTOR VEHICLE THEFT,2015,1
8351001,25-44,NARCOTICS,2015,4
8351001,25-44,OTHER OFFENSE,2015,3
8351001,25-44,ROBBERY,2015,1
8351001,25-44,THEFT,2015,3
8351002,25-44,BATTERY,2015,1
8351002,25-44,DECEPTIVE PRACTICE,2015,1
8351002,25-44,OTHER OFFENSE,2015,1
8351002,25-44,ROBBERY,2015,1
8351002,25-44,THEFT,2015,3
8351003,25-44,BATTERY,2015,2
8351003,25-44,CRIMINAL DAMAGE,2015,1
8351003,25-44,DECEPTIVE PRACTICE,2015,3
8351003,25-44,MOTOR VEHICLE THEFT,2015,1
8351003,25-44,ROBBERY,2015,1
8351003,25-44,THEFT,2015,2
8351004,45-64,BATTERY,2015,3
8351004,45-64,DECEPTIVE PRACTICE,2015,1
8351004,45-64,MOTOR VEHICLE THEFT,2015,1
8351004,45-64,THEFT,2015,3
8352001,45-64,ASSAULT,2015,4
8352001,45-64,BATTERY,2015,6
8352001,45-64,CRIMINAL DAMAGE,2015,1
8352001,45-64,DECEPTIVE PRACTICE,2014,1
8352001,45-64,DECEPTIVE PRACTICE,2017,1
8352001,45-64,MOTOR VEHICLE THEFT,2015,2
8352001,45-64,NARCOTICS,2015,2
8352001,45-64,OTHER OFFENSE,2015,2
8352001,45-64,ROBBERY,2015,1
8352001,45-64,THEFT,2015,8
8352001,45-64,WEAPONS VIOLATION,2015,1
8355001,65+,ASSAULT,2015,3
8355001,65+,BATTERY,2015,5
8355001,65+,BURGLARY,2015,1
8355001,65+,CRIMINAL DAMAGE,2015,1
8355001,65+,DECEPTIVE PRACTICE,2015,2
8355001,65+,NARCOTICS,2015,2
8355001,65+,OTHER OFFENSE,2015,1
8355001,65+,ROBBERY,2015,1
8355001,65+,THEFT,2015,7
8355002,25-44,ASSAULT,2015,1
8355002,25-44,BATTERY,2015,9
8355002,25-44,BURGLARY,2015,3
8355002,25-44,CRIMINAL DAMAGE,2015,3
8355002,25-44,CRIMINAL DAMAGE,2017,1
8355002,25-44,DECEPTIVE PRACTICE,2015,2
8355002,25-44,NARCOTICS,2015,2
8355002,25-44,OTHER OFFENSE,2015,4
8355002,25-44,ROBBERY,2015,1
8355002,25-44,THEFT,2015,7
8355002,25-44,THEFT,2018,1
8356001,45-64,BATTERY,2015,4
8356001,45-64,CRIMINAL DAMAGE,2015,4
8356001,45-64,DECEPTIVE PRACTICE,2015,1
8356001,45-64,NARCOTICS,2015,2
8356001,45-64,ROBBERY,2015,1
8356001,45-64,THEFT,2015,3
8356002,25-44,ASSAULT,2015,3
8356002,25-44,CRIMINAL DAMAGE,2015,1
8356002,25-44,CRIMINAL TRESPASS,2015,3
8356002,25-44,DECEPTIVE PRACTICE,2015,3
8356002,25-44,INTERFERENCE WITH PUBLIC OFFICER,2015,1
8356002,25-44,NARCOTICS,2015,2
8356002,25-44,OTHER OFFENSE,2015,1
8356002,25-44,ROBBERY,2015,2
8356002,25-44,THEFT,2015,4
8357001,25-44,BATTERY,2015,1
8357001,25-44,CRIMINAL DAMAGE,2015,2
8357001,25-44,MOTOR VEHICLE THEFT,2015,1
8357001,25-44,THEFT,2015,2
8358001,25-44,ASSAULT,2015,1
8358001,25-44,BATTERY,2015,3
8358001,25-44,BURGLARY,2015,1
8358001,25-44,CRIMINAL DAMAGE,2015,1
8358001,25-44,CRIMINAL TRESPASS,2015,1
8358001,25-44,DECEPTIVE PRACTICE,2015,2
8358001,25-44,NARCOTICS,2015,1
8358001,25-44,OFFENSE INVOLVING CHILDREN,2015,1
8358001,25-44,OTHER OFFENSE,2015,1
8358001,25-44,THEFT,2015,2
8359001,25-44,ASSAULT,2015,2
8359001,25-44,BATTERY,2015,3
8359001,25-44,CRIMINAL DAMAGE,2015,3
8359001,25-44,DECEPTIVE PRACTICE,2015,1
8359001,25-44,LIQUOR LAW VIOLATION,2015,1
8359001,25-44,NARCOTICS,2015,2
8359001,25-44,OTHER OFFENSE,2015,2
8359001,25-44,THEFT,2015,1
8359002,5-17,BATTERY,2015,2
8359002,5-17,CRIMINAL TRESPASS,2015,1
8359002,5-17,DECEPTIVE PRACTICE,2015,1
8359002,5-17,NARCOTICS,2015,1
8359002,5-17,OTHER OFFENSE,2015,1
8359002,5-17,ROBBERY,2015,2
8359002,5-17,THEFT,2015,2
8359003,45-64,BATTERY,2015,4
8359003,45-64,BURGLARY,2015,1
8359003,45-64,CRIM SEXUAL ASSAULT,2015,1
8359003,45-64,CRIMINAL DAMAGE,2015,1
8359003,45-64,DECEPTIVE PRACTICE,2015,1
8359003,45-64,NARCOTICS,2015,2
8359003,45-64,THEFT,2015,1
8360001,45-64,BATTERY,2015,2
8360001,45-64,CRIMINAL DAMAGE,2015,1
8360001,45-64,NARCOTICS,2015,2
8360001,45-64,OTHER OFFENSE,2015,1
8360001,45-64,THEFT,2015,3
8360002,25-44,BATTERY,2015,1
8360002,25-44,CRIMINAL DAMAGE,2015,3
8360002,25-44,CRIMINAL TRESPASS,2015,1
8360002,25-44,DECEPTIVE PRACTICE,2015,1
8360002,25-44,MOTOR VEHICLE THEFT,2015,1
8360002,25-44,NARCOTICS,2015,1
8360002,25-44,OTHER OFFENSE,2015,1
8360003,25-44,BATTERY,2015,3
8360003,25-44,CRIMINAL DAMAGE,2015,3
8360003,25-44,MOTOR VEHICLE THEFT,2015,1
8360003,25-44,NARCOTICS,2015,3
8360003,25-44,OTHER OFFENSE,2015,1
8360003,25-44,THEFT,2015,1
8361001,25-44,ASSAULT,2015,1
8361001,25-44,BATTERY,2015,2
8361001,25-44,NARCOTICS,2015,1
8361001,25-44,THEFT,2015,4
8361002,45-64,DECEPTIVE PRACTICE,2014,1
8361002,45-64,DECEPTIVE PRACTICE,2015,1
8361002,45-64,WEAPONS VIOLATION,2015,1
8361003,25-44,BATTERY,2015,1
8361003,25-44,NARCOTICS,2015,1
8362001,18-24,BATTERY,2015,4
8362001,18-24,CRIM SEXUAL ASSAULT,2015,1
8362001,18-24,DECEPTIVE PRACTICE,2015,2
8362001,18-24,MOTOR VEHICLE THEFT,2015,1
8362001,18-24,NARCOTICS,2015,1
8362001,18-24,OTHER OFFENSE,2015,1
8363001,45-64,BATTERY,2015,2
8363001,45-64,DECEPTIVE PRACTICE,2015,1
8363001,45-64,MOTOR VEHICLE THEFT,2015,1
8363001,45-64,ROBBERY,2015,1
8363001,45-64,THEFT,2015,1
8363002,25-44,BATTERY,2015,3
8363002,25-44,INTIMIDATION,2015,1
8364001,45-64,ASSAULT,2015,1
8364001,45-64,BURGLARY,2015,1
8364001,45-64,CRIMINAL DAMAGE,2015,1
8364001,45-64,DECEPTIVE PRACTICE,2015,2
8364001,45-64,INTERFERENCE WITH PUBLIC OFFICER,2015,1
8364001,45-64,MOTOR VEHICLE THEFT,2015,1
8364001,45-64,OTHER OFFENSE,2015,1
8364001,45-64,PUBLIC PEACE VIOLATION,2015,1
8364001,45-64,ROBBERY,2015,1
8364001,45-64,THEFT,2015,3
8364002,25-44,ASSAULT,2015,2
8364002,25-44,BATTERY,2015,1
8364002,25-44,CRIMINAL DAMAGE,2015,1
8364002,25-44,DECEPTIVE PRACTICE,2015,1
8364002,25-44,THEFT,2015,3
8364003,25-44,BURGLARY,2015,1
8364003,25-44,CRIMINAL DAMAGE,2015,2
8364003,25-44,CRIMINAL TRESPASS,2015,3
8364003,25-44,DECEPTIVE PRACTICE,2015,1
8364003,25-44,KIDNAPPING,2015,1
8364003,25-44,NARCOTICS,2015,4
8364003,25-44,OTHER OFFENSE,2015,2
8364003,25-44,THEFT,2015,3
8364003,25-44,THEFT,2018,1
8365001,5-17,ASSAULT,2015,2
8365001,5-17,CRIMINAL DAMAGE,2015,1
8365001,5-17,MOTOR VEHICLE THEFT,2015,1
8365001,5-17,NARCOTICS,2015,1
8365001,5-17,OTHER OFFENSE,2015,1
8365001,5-17,THEFT,2015,3
8365002,25-44,BATTERY,2015,2
8365002,25-44,BURGLARY,2015,1
8365002,25-44,CRIMINAL DAMAGE,2015,2
8365002,25-44,MOTOR VEHICLE THEFT,2015,2
8365002,25-44,NARCOTICS,2015,2
8365002,25-44,ROBBERY,2015,1
8365002,25-44,THEFT,2015,3
8366001,25-44,ASSAULT,2015,1
8366001,25-44,BATTERY,2015,6
8366001,25-44,BATTERY,2018,1
8366001,25-44,DECEPTIVE PRACTICE,2015,2
8366001,25-44,NARCOTICS,2015,3
8366001,25-44,PUBLIC PEACE VIOLATION,2015,1
8366001,25-44,THEFT,2015,5
8366002,25-44,ASSAULT,2015,2
8366002,25-44,BATTERY,2015,4
8366002,25-44,CRIMINAL DAMAGE,2015,2
8366002,25-44,MOTOR VEHICLE THEFT,2015,1
8366002,25-44,NARCOTICS,2015,1
8366002,25-44,OTHER OFFENSE,2015,1
8366002,25-44,THEFT,2015,4
8366002,25-44,WEAPONS VIOLATION,2015,1
8367001,45-64,BATTERY,2015,4
8367001,45-64,BURGLARY,2015,1
8367001,45-64,CRIMINAL DAMAGE,2015,2
8367001,45-64,INTERFERENCE WITH PUBLIC OFFICER,2015,1
8367001,45-64,NARCOTICS,2015,4
8367001,45-64,OFFENSE INVOLVING CHILDREN,2014,1
8367001,45-64,PUBLIC PEACE VIOLATION,2015,1
8367001,45-64,ROBBERY,2015,2
8367001,45-64,THEFT,2015,3
8367001,45-64,WEAPONS VIOLATION,2015,1
8367002,5-17,ASSAULT,2015,1
8367002,5-17,BATTERY,2015,8
8367002,5-17,DECEPTIVE PRACTICE,2015,3
8367002,5-17,NARCOTICS,2015,5
8367002,5-17,OTHER OFFENSE,2015,3
8367002,5-17,PUBLIC PEACE VIOLATION,2015,2
8367002,5-17,THEFT,2015,4
8368001,18-24,BATTERY,2015,4
8368001,18-24,BURGLARY,2015,1
8368001,18-24,CRIMINAL DAMAGE,2015,1
8368001,18-24,NARCOTICS,2015,1
8368001,18-24,OFFENSE INVOLVING CHILDREN,2015,1
8368001,18-24,OTHER OFFENSE,2015,1
8368001,18-24,ROBBERY,2015,1
8368001,18-24,THEFT,2015,4
8368002,45-64,CRIMINAL DAMAGE,2015,3
8368002,45-64,DECEPTIVE PRACTICE,2015,2
8368002,45-64,THEFT,2015,2
8369001,25-44,BATTERY,2015,1
8369001,25-44,CRIMINAL DAMAGE,2015,1
8369001,25-44,CRIMINAL TRESPASS,2015,1
8369001,25-44,NARCOTICS,2015,1
8369001,25-44,WEAPONS VIOLATION,2015,1
8369002,5-17,ASSAULT,2015,1
8369002,5-17,BATTERY,2015,1
8369002,5-17,CRIMINAL DAMAGE,2015,1
8369002,5-17,THEFT,2015,1
8370001,25-44,BATTERY,2015,3
8370001,25-44,CRIMINAL TRESPASS,2015,1
8370001,25-44,DECEPTIVE PRACTICE,2015,1
8370001,25-44,NARCOTICS,2015,4
8370001,25-44,THEFT,2015,4
8370001,25-44,WEAPONS VIOLATION,2015,1
8370002,25-44,BATTERY,2015,4
8370002,25-44,CRIMINAL TRESPASS,2015,1
8370002,25-44,NARCOTICS,2015,1
8370002,25-44,OTHER OFFENSE,2015,2
8370002,25-44,THEFT,2015,1
8371001,25-44,BATTERY,2015,3
8371001,25-44,BURGLARY,2015,1
8371001,25-44,CRIMINAL DAMAGE,2015,1
8371001,25-44,DECEPTIVE PRACTICE,2015,1
8371001,25-44,MOTOR VEHICLE THEFT,2015,1
8371001,25-44,OTHER OFFENSE,2015,1
8371001,25-44,THEFT,2015,2
8371002,25-44,ASSAULT,2015,1
8371002,25-44,BATTERY,2015,6
8371002,25-44,CRIMINAL DAMAGE,2015,2
8371002,25-44,CRIMINAL TRESPASS,2015,1
8371002,25-44,DECEPTIVE PRACTICE,2015,3
8371002,25-44,NARCOTICS,2015,2
8371002,25-44,OTHER OFFENSE,2015,2
8371002,25-44,ROBBERY,2018,1
8371002,25-44,THEFT,2015,4
8373001,5-17,CRIMINAL DAMAGE,2015,3
8373001,5-17,CRIMINAL TRESPASS,2015,1
8373001,5-17,DECEPTIVE PRACTICE,2015,2
8373001,5-17,NARCOTICS,2015,2
8373001,5-17,OTHER OFFENSE,2015,1
8373001,5-17,ROBBERY,2015,2
8373001,5-17,THEFT,2015,3
8373001,5-17,WEAPONS VIOLATION,2015,1
8373002,25-44,BATTERY,2015,1
8373002,25-44,DECEPTIVE PRACTICE,2015,1
8373002,25-44,MOTOR VEHICLE THEFT,2015,1
8373002,25-44,THEFT,2015,3
8373002,25-44,WEAPONS VIOLATION,2015,1
8374001,25-44,ASSAULT,2015,2
8374001,25-44,BATTERY,2015,2
8374001,25-44,CRIMINAL DAMAGE,2015,1
8374001,25-44,CRIMINAL TRESPASS,2015,2
8374001,25-44,OTHER OFFENSE,2015,1
8374001,25-44,THEFT,2015,1
8374002,25-44,BATTERY,2015,2
8374002,25-44,CRIMINAL DAMAGE,2015,4
8374002,25-44,MOTOR VEHICLE THEFT,2015,2
8374002,25-44,OTHER OFFENSE,2015,1
8374002,25-44,ROBBERY,2015,1
8374002,25-44,THEFT,2015,5
8378001,25-44,ASSAULT,2015,3
8378001,25-44,BATTERY,2015,5
8378001,25-44,BURGLARY,2015,2
8378001,25-44,CRIMINAL DAMAGE,2015,2
8378001,25-44,CRIMINAL DAMAGE,2018,1
8378001,25-44,NARCOTICS,2015,5
8378001,25-44,OTHER OFFENSE,2015,2
8378001,25-44,THEFT,2015,3
8378002,25-44,ASSAULT,2015,1
8378002,25-44,BATTERY,2015,5
8378002,25-44,BURGLARY,2015,2
8378002,25-44,CRIMINAL DAMAGE,2015,3
8378002,25-44,CRIMINAL TRESPASS,2015,1
8378002,25-44,DECEPTIVE PRACTICE,2015,1
8378002,25-44,NARCOTICS,2015,2
8378002,25-44,ROBBERY,2015,1
8378002,25-44,THEFT,2015,1
8378002,25-44,WEAPONS VIOLATION,2015,1
8380001,25-44,BATTERY,2015,4
8380001,25-44,CRIMINAL DAMAGE,2015,1
8380001,25-44,DECEPTIVE PRACTICE,2015,2
8380001,25-44,MOTOR VEHICLE THEFT,2015,1
8380001,25-44,NARCOTICS,2015,2
8380001,25-44,OTHER OFFENSE,2015,2
8380001,25-44,THEFT,2015,4
8380002,5-17,ASSAULT,2015,3
8380002,5-17,BATTERY,2015,4
8380002,5-17,CRIMINAL DAMAGE,2015,5
8380002,5-17,DECEPTIVE PRACTICE,2015,2
8380002,5-17,MOTOR VEHICLE THEFT,2015,1
8380002,5-17,OFFENSE INVOLVING CHILDREN,2015,1
8380002,5-17,PUBLIC PEACE VIOLATION,2015,1
8380002,5-17,THEFT,2015,1
8380002,5-17,WEAPONS VIOLATION,2015,1
8381001,25-44,BATTERY,2015,2
8381001,25-44,CRIMINAL DAMAGE,2015,2
8381002,45-64,ASSAULT,2015,1
8381002,45-64,BATTERY,2015,4
8381002,45-64,BURGLARY,2015,1
8381002,45-64,CRIMINAL DAMAGE,2015,1
8381002,45-64,DECEPTIVE PRACTICE,2015,1
8381002,45-64,MOTOR VEHICLE THEFT,2015,2
8381002,45-64,NARCOTICS,2015,5
8381002,45-64,OTHER OFFENSE,2015,1
8381002,45-64,PUBLIC PEACE VIOLATION,2015,1
8381002,45-64,ROBBERY,2015,1
8381002,45-64,SEX OFFENSE,2015,2
8381002,45-64,THEFT,2015,4
8381003,25-44,BATTERY,2015,2
8381003,25-44,CRIMINAL DAMAGE,2015,6
8381003,25-44,NARCOTICS,2015,2
8381003,25-44,OFFENSE INVOLVING CHILDREN,2015,1
8381003,25-44,ROBBERY,2015,1
8382001,18-24,ASSAULT,2015,1
8382001,18-24,BATTERY,2015,3
8382001,18-24,CRIMINAL DAMAGE,2015,1
8382001,18-24,CRIMINAL TRESPASS,2015,1
8382001,18-24,OFFENSE INVOLVING CHILDREN,2015,1
8382001,18-24,OTHER OFFENSE,2015,2
8382001,18-24,THEFT,2015,2
8382002,18-24,ASSAULT,2015,1
8382002,18-24,BATTERY,2015,6
8382002,18-24,BURGLARY,2015,2
8382002,18-24,CRIMINAL DAMAGE,2015,3
8382002,18-24,CRIMINAL TRESPASS,2015,2
8382002,18-24,DECEPTIVE PRACTICE,2015,2
8382002,18-24,MOTOR VEHICLE THEFT,2015,2
8382002,18-24,MOTOR VEHICLE THEFT,2018,1
8382002,18-24,NARCOTICS,2015,4
8382002,18-24,OTHER OFFENSE,2015,3
8382002,18-24,PROSTITUTION,2015,1
8382002,18-24,THEFT,2015,5
8382002,18-24,WEAPONS VIOLATION,2015,1
8383001,25-44,BATTERY,2015,2
8383001,25-44,CRIMINAL DAMAGE,2015,1
8383001,25-44,NARCOTICS,2015,2
8383001,25-44,THEFT,2015,4
8383002,25-44,BATTERY,2015,2
8383002,25-44,DECEPTIVE PRACTICE,2014,1
8383002,25-44,OTHER OFFENSE,2015,1
8383002,25-44,THEFT,2015,2
8386001,5-17,BATTERY,2015,1
8386001,5-17,CRIMINAL TRESPASS,2015,1
8386001,5-17,OTHER OFFENSE,2015,1
8386001,5-17,PROSTITUTION,2015,1
8386001,5-17,THEFT,2015,2
8386002,5-17,BATTERY,2015,3
8386002,5-17,DECEPTIVE PRACTICE,2015,1
8386002,5-17,ROBBERY,2015,1
8386002,5-17,THEFT,2015,3
8387001,5-17,ASSAULT,2015,1
8387001,5-17,BATTERY,2015,3
8387001,5-17,BURGLARY,2015,1
8387001,5-17,CRIMINAL DAMAGE,2015,1
8387001,5-17,CRIMINAL TRESPASS,2015,2
8387001,5-17,DECEPTIVE PRACTICE,2015,2
8387001,5-17,NARCOTICS,2015,3
8387001,5-17,OTHER OFFENSE,2015,1
8387001,5-17,PROSTITUTION,2015,1
8387001,5-17,ROBBERY,2015,1
8387001,5-17,THEFT,2015,4
8387002,5-17,ASSAULT,2015,1
8387002,5-17,BATTERY,2015,2
8387002,5-17,DECEPTIVE PRACTICE,2015,1
8387002,5-17,OTHER OFFENSE,2015,3
8387002,5-17,ROBBERY,2015,1
8387002,5-17,THEFT,2015,3
8387002,5-17,WEAPONS VIOLATION,2015,1
8387003,5-17,BATTERY,2015,2
8387003,5-17,CRIMINAL DAMAGE,2015,1
8387003,5-17,MOTOR VEHICLE THEFT,2015,1
8387003,5-17,THEFT,2015,1
8387004,45-64,ASSAULT,2015,1
8387004,45-64,BATTERY,2015,2
8387004,45-64,CRIMINAL DAMAGE,2015,1
8387004,45-64,THEFT,2015,2
8388001,5-17,BATTERY,2015,3
8388001,5-17,BURGLARY,2015,1
8388001,5-17,DECEPTIVE PRACTICE,2015,1
8388001,5-17,WEAPONS VIOLATION,2015,1
8388002,5-17,ARSON,2015,1
8388002,5-17,ASSAULT,2015,9
8388002,5-17,BATTERY,2015,26
8388002,5-17,BURGLARY,2015,1
8388002,5-17,CRIMINAL DAMAGE,2015,14
8388002,5-17,CRIMINAL TRESPASS,2015,3
8388002,5-17,DECEPTIVE PRACTICE,2014,1
8388002,5-17,DECEPTIVE PRACTICE,2015,6
8388002,5-17,HOMICIDE,2008,1
8388002,5-17,MOTOR VEHICLE THEFT,2015,3
8388002,5-17,NARCOTICS,2015,17
8388002,5-17,OTHER OFFENSE,2015,5
8388002,5-17,PUBLIC PEACE VIOLATION,2015,2
8388002,5-17,ROBBERY,2015,2
8388002,5-17,THEFT,2015,31
8388002,5-17,THEFT,2018,1
8388002,5-17,WEAPONS VIOLATION,2015,1
8390001,25-44,THEFT,2015,4
8390002,25-44,CRIMINAL DAMAGE,2015,1
8390002,25-44,THEFT,2015,1
8390002,25-44,WEAPONS VIOLATION,2015,1
8390003,45-64,BURGLARY,2015,1
8390003,45-64,NARCOTICS,2015,1
8390003,45-64,OTHER OFFENSE,2015,1
8390003,45-64,THEFT,2015,4
8390004,18-24,BATTERY,2015,1
8390004,18-24,NARCOTICS,2015,1
8390004,18-24,OTHER OFFENSE,2015,1
8390004,18-24,THEFT,2015,1
8391001,18-24,ASSAULT,2015,4
8391001,18-24,BATTERY,2015,9
8391001,18-24,BURGLARY,2015,2
8391001,18-24,CRIMINAL DAMAGE,2015,9
8391001,18-24,CRIMINAL TRESPASS,2015,1
8391001,18-24,DECEPTIVE PRACTICE,2015,5
8391001,18-24,GAMBLING,2015,1
8391001,18-24,INTERFERENCE WITH PUBLIC OFFICER,2015,1
8391001,18-24,MOTOR VEHICLE THEFT,2015,3
8391001,18-24,NARCOTICS,2015,3
8391001,18-24,OTHER OFFENSE,2015,4
8391001,18-24,ROBBERY,2015,6
8391001,18-24,THEFT,2015,7
8391001,18-24,WEAPONS VIOLATION,2015,1
8391002,25-44,ASSAULT,2015,1
8391002,25-44,BATTERY,2015,3
8391002,25-44,BURGLARY,2015,2
8391002,25-44,CRIMINAL DAMAGE,2015,5
8391002,25-44,CRIMINAL TRESPASS,2015,1
8391002,25-44,DECEPTIVE PRACTICE,2015,1
8391002,25-44,MOTOR VEHICLE THEFT,2015,2
8391002,25-44,NARCOTICS,2015,3
8391002,25-44,THEFT,2015,10
8392001,5-17,BATTERY,2015,1
8392001,5-17,CRIMINAL DAMAGE,2015,1
8392002,25-44,BATTERY,2015,4
8392002,25-44,BURGLARY,2015,1
8392002,25-44,CRIMINAL DAMAGE,2015,4
8392002,25-44,DECEPTIVE PRACTICE,2015,1
8392002,25-44,MOTOR VEHICLE THEFT,2015,1
8392002,25-44,THEFT,2015,2
8392003,45-64,BATTERY,2015,1
8392003,45-64,THEFT,2015,1
8395001,65+,BATTERY,2015,2
8395001,65+,INTERFERENCE WITH PUBLIC OFFICER,2015,1
8395001,65+,MOTOR VEHICLE THEFT,2015,1
8395001,65+,NARCOTICS,2015,2
8395001,65+,ROBBERY,2015,1
8395001,65+,THEFT,2015,3
8395001,65+,WEAPONS VIOLATION,2015,1
8396001,65+,BATTERY,2015,1
8396001,65+,DECEPTIVE PRACTICE,2015,1
8396001,65+,NARCOTICS,2015,1
8396001,65+,OTHER OFFENSE,2015,2
8396002,25-44,ASSAULT,2015,1
8396002,25-44,BATTERY,2015,3
8396002,25-44,BURGLARY,2015,1
8396002,25-44,CRIMINAL DAMAGE,2015,2
8396002,25-44,DECEPTIVE PRACTICE,2015,1
8396002,25-44,NARCOTICS,2015,1
8396002,25-44,PUBLIC PEACE VIOLATION,2015,1
8396002,25-44,THEFT,2015,1
8396002,25-44,WEAPONS VIOLATION,2015,1
8397001,25-44,BATTERY,2015,2
8397001,25-44,CRIMINAL DAMAGE,2015,1
8397001,25-44,THEFT,2015,2
8397002,25-44,ASSAULT,2015,2
8397002,25-44,BATTERY,2015,1
8397002,25-44,BURGLARY,2015,1
8397002,25-44,CRIMINAL DAMAGE,2015,1
8397002,25-44,OTHER OFFENSE,2015,1
8397002,25-44,THEFT,2015,1
8397003,25-44,BATTERY,2015,2
8397003,25-44,CRIMINAL DAMAGE,2015,3
8397003,25-44,DECEPTIVE PRACTICE,2015,1
