rownumber,name,address,license desc,business desc,tract_block 
146356,"THE METROPOLITAN CLUB OF CHICAGO, INC.",233 S WACKER DR 67TH,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,8370001001
146360,"THE METROPOLITAN CLUB OF CHICAGO, INC.",233 S WACKER DR 67TH,Caterer's Liquor License,Catering of Liquor To Events,8370001001
146362,"THE METROPOLITAN CLUB OF CHICAGO, INC.",233 S WACKER DR 67TH,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,8370001001
146367,"THE METROPOLITAN CLUB OF CHICAGO, INC.",233 S WACKER DR 67TH,Caterer's Liquor License,Catering of Liquor To Events,8370001001
146370,"GORDON LOUNGE, INC",10350 S WESTERN AVE,Tavern,Tavern - Consumption of Liquor on Premise,7402004007
146378,"THE METROPOLITAN CLUB OF CHICAGO, INC.",233 S WACKER DR 67TH,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,8370001001
146379,WRIGHTWOOD TAP CORPORATION,1059 W WRIGHTWOOD AVE 1ST,Tavern,Tavern - Consumption of Liquor on Premise,8316002003
146419,"THE METROPOLITAN CLUB OF CHICAGO, INC.",233 S WACKER DR 67TH,Caterer's Liquor License,Catering of Liquor To Events,8370001001
146421,WRIGHTWOOD TAP CORPORATION,1059 W WRIGHTWOOD AVE 1ST,Tavern,Tavern - Consumption of Liquor on Premise,8316002003
146511,"3505 CLARK, INC.",3501-3507 N CLARK ST 1 & 2,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,8311001000
146527,"CHICAGO CONCESSIONS, INC.",18 W MONROE ST  BALCO,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,2519001015
146540,"BLUE IRIS CAFE, INC.",3216 N SHEFFIELD AVE 1,Outdoor Patio,Sale of Liquor Outdoors on Private Property,1708003014
146544,"BLUE IRIS CAFE, INC.",3216 N SHEFFIELD AVE 1,Outdoor Patio,Sale of Liquor Outdoors on Private Property,1708003014
146556,"BLUE IRIS CAFE, INC.",3216 N SHEFFIELD AVE 1,Outdoor Patio,Sale of Liquor Outdoors on Private Property,1708003014
146558,"CHICAGO CONCESSIONS, INC.",18 W MONROE ST  BALCO,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,2519001015
146560,"CHICAGO CONCESSIONS, INC.",18 W MONROE ST  ORCHE,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,2519001015
146566,"CHICAGO CONCESSIONS, INC.",18 W MONROE ST  BALCO,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,2519001015
146570,"CHICAGO CONCESSIONS, INC.",18 W MONROE ST  BALCO,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,2519001015
146583,"BLUE IRIS CAFE, INC.",3216 N SHEFFIELD AVE 1,Outdoor Patio,Sale of Liquor Outdoors on Private Property,1708003014
146595,"CHICAGO CONCESSIONS, INC.",18 W MONROE ST  BALCO,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,2519001015
146600,"BLUE IRIS CAFE, INC.",3216 N SHEFFIELD AVE 1,Outdoor Patio,Sale of Liquor Outdoors on Private Property,1708003014
146605,"CHICAGO CONCESSIONS, INC.",18 W MONROE ST  ORCHE,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,2519001015
146623,"CHICAGO CONCESSIONS, INC.",18 W MONROE ST  ORCHE,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,2519001015
146645,"CHICAGO CONCESSIONS, INC.",18 W MONROE ST  ORCHE,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,2519001015
146654,"BLUE IRIS CAFE, INC.",3216 N SHEFFIELD AVE 1,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,1708003014
146661,"BLUE IRIS CAFE, INC.",3216 N SHEFFIELD AVE 1,Outdoor Patio,Sale of Liquor Outdoors on Private Property,1708003014
146670,"CHICAGO CONCESSIONS, INC.",18 W MONROE ST  BALCO,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,2519001015
146674,"CHICAGO CONCESSIONS, INC.",18 W MONROE ST  ORCHE,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,2519001015
146677,"BLUE IRIS CAFE, INC.",3216 N SHEFFIELD AVE 1,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,1708003014
146678,"BLUE IRIS CAFE, INC.",3216 N SHEFFIELD AVE 1,Outdoor Patio,Sale of Liquor Outdoors on Private Property,1708003014
146681,"CHICAGO CONCESSIONS, INC.",18 W MONROE ST  BALCO,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,2519001015
146690,"BLUE IRIS CAFE, INC.",3216 N SHEFFIELD AVE 1,Outdoor Patio,Sale of Liquor Outdoors on Private Property,1708003014
146692,"BLUE IRIS CAFE, INC.",3216 N SHEFFIELD AVE 1,Outdoor Patio,Sale of Liquor Outdoors on Private Property,1708003014
146695,"BLUE IRIS CAFE, INC.",3216 N SHEFFIELD AVE 1,Outdoor Patio,Sale of Liquor Outdoors on Private Property,1708003014
146710,RAVINIA BREWING COMPANY CHICAGO LLC,2925 W MONTROSE AVE 1,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,1505013018
146736,"BLUE IRIS CAFE, INC.",3216 N SHEFFIELD AVE 1,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,1708003014
146743,"BLUE IRIS CAFE, INC.",3216 N SHEFFIELD AVE 1,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,1708003014
146772,"CHICAGO CONCESSIONS, INC.",18 W MONROE ST  ORCHE,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,2519001015
146788,"CHICAGO CONCESSIONS, INC.",18 W MONROE ST  ORCHE,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,2519001015
146790,"BLUE IRIS CAFE, INC.",3216 N SHEFFIELD AVE 1,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,1708003014
146801,"BLUE IRIS CAFE, INC.",3216 N SHEFFIELD AVE 1,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,1708003014
146802,"CHICAGO CONCESSIONS, INC.",18 W MONROE ST  BALCO,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,2519001015
146811,"BLUE IRIS CAFE, INC.",3216 N SHEFFIELD AVE 1,Outdoor Patio,Sale of Liquor Outdoors on Private Property,1708003014
146814,"BLUE IRIS CAFE, INC.",3216 N SHEFFIELD AVE 1,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,1708003014
146846,"BLUE IRIS CAFE, INC.",3216 N SHEFFIELD AVE 1,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,1708003014
146848,"BLUE IRIS CAFE, INC.",3216 N SHEFFIELD AVE 1,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,1708003014
146857,LINDA ANN BROTHERS PERRYMAN,1044 W 51ST ST 1ST,Tavern,Tavern - Consumption of Liquor on Premise,6114002002
146883,FAIR DISCOUNT INC,801 E 63RD ST  1,Package Goods,Retail Sales of Packaged Liquor,8349002003
146885,LINDA ANN BROTHERS PERRYMAN,1044 W 51ST ST 1ST,Tavern,Tavern - Consumption of Liquor on Premise,6114002002
146940,"300 SOUTH RIVERSIDE HOSPITALITY GROUP, LLC",300 S RIVERSIDE PLZ 1 150,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,8370001000
146942,GOLD STANDARD ENTERPRISES INC.,4901 W IRVING PARK RD,Package Goods,Retail Sales of Packaged Liquor,1504021017
146957,LINDA ANN BROTHERS PERRYMAN,1044 W 51ST ST 1ST,Tavern,Tavern - Consumption of Liquor on Premise,6114002002
146996,CHERRY CIRCLE ROOM LLC,12 S MICHIGAN AVE 2,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,2819003001
147029,GOMEZ RESTAURANT LLC,3616 W 26TH ST 1,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,3005002016
147031,LINDA ANN BROTHERS PERRYMAN,1044 W 51ST ST 1ST,Tavern,Tavern - Consumption of Liquor on Premise,6114002002
147054,LINDA ANN BROTHERS PERRYMAN,1044 W 51ST ST 1ST,Tavern,Tavern - Consumption of Liquor on Premise,6114002002
147058,LINDA ANN BROTHERS PERRYMAN,1044 W 51ST ST 1ST,Tavern,Tavern - Consumption of Liquor on Premise,6114002002
147073,"WOLFGANG PUCK CATERING AND EVENTS, LLC",2300 S THROOP ST 1ST,Caterer's Liquor License,Catering of Liquor To Events,3009002003
147081,CHERRY CIRCLE ROOM LLC,12 S MICHIGAN AVE 2,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,2819003001
147106,LINDA ANN BROTHERS PERRYMAN,1044 W 51ST ST 1ST,Tavern,Tavern - Consumption of Liquor on Premise,6114002002
147109,LINDA ANN BROTHERS PERRYMAN,1044 W 51ST ST 1ST,Tavern,Tavern - Consumption of Liquor on Premise,6114002002
147152,ONEAL BARSIN INC.,3001-3007 W PETERSON AVE,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,1002003011
147172,LINDA ANN BROTHERS PERRYMAN,1044 W 51ST ST 1ST,Tavern,Tavern - Consumption of Liquor on Premise,6114002002
147207,LINDA ANN BROTHERS PERRYMAN,1044 W 51ST ST 1ST,Tavern,Tavern - Consumption of Liquor on Premise,6114002002
147214,LINDA ANN BROTHERS PERRYMAN,1044 W 51ST ST 1ST,Tavern,Tavern - Consumption of Liquor on Premise,6114002002
147257,LINDA ANN BROTHERS PERRYMAN,1044 W 51ST ST 1ST,Tavern,Tavern - Consumption of Liquor on Premise,6114002002
147259,LINDA ANN BROTHERS PERRYMAN,1044 W 51ST ST 1ST,Tavern,Tavern - Consumption of Liquor on Premise,6114002002
147266,LINDA ANN BROTHERS PERRYMAN,1044 W 51ST ST 1ST,Tavern,Tavern - Consumption of Liquor on Premise,6114002002
147349,"DEMERA ETHIOPIAN RESTAURANT, LLC",4801 N BROADWAY  1,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,1404005035
147561,SENOR PAN CAFE INC.,4612 W FULLERTON AVE,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,1912001002
147581,TELLERS INC,1424 W DEVON AVE 1ST,Tavern,Tavern - Consumption of Liquor on Premise,208024001
147702,AGAMI  INC.,4706-4712 N BROADWAY,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,317001000
147766,"GC PIZZA, INC.",4620 N KEDZIE AVE  1ST,Outdoor Patio,Sale of Liquor Outdoors on Private Property,1503007016
147811,LA VILLA RESTAURANT INC.,3632-3640 N PULASKI RD,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,1508003007
147824,"4500 NORTH LINCOLN, LLC",4500 N LINCOLN AVE,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,1505013003
165585,"ANGEL'S RESTAURANT, INC.",230 S ASHLAND AVE 1ST,Outdoor Patio,Sale of Liquor Outdoors on Private Property,8370001000
167581,"GENE DONDEE KRUSE CARTAGE, LTD.",4800 N SHERIDAN RD,Package Goods,Retail Sales of Packaged Liquor,1404005035
168635,SOUL JAM LIMITED,5240 N CLARK ST 1ST,Tavern,Tavern - Consumption of Liquor on Premise,1006003038
204000,"KOPI JALAN, INC.",5317 N CLARK ST # 1ST,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,1005005016
204006,"CHICAGO EXECUTIVE GOLF CLUB, INC.",1462 W 115TH ST,Not-For-Profit Club,"Consumption of Liquor on Premises, Not for Profit",7506004036
204052,"CHICAGO CONCESSIONS, INC.",18 W MONROE ST  BALCO,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,2519001015
204053,"BLUE IRIS CAFE, INC.",3216 N SHEFFIELD AVE 1,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,1708003014
204055,"CHICAGO CONCESSIONS, INC.",18 W MONROE ST  BALCO,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,2519001015
204068,"3505 CLARK, INC.",3501-3507 N CLARK ST 1 & 2,Caterer's Liquor License,Catering of Liquor To Events,8311001000
204070,"MM IDLEWILD, LLC",1545-1549 W BRYN MAWR AVE 1,Tavern,Tavern - Consumption of Liquor on Premise,1003001025
204108,"3505 CLARK, INC.",3501-3507 N CLARK ST 1 & 2,Outdoor Patio,Sale of Liquor Outdoors on Private Property,8311001000
204109,"CHICAGO CONCESSIONS, INC.",18 W MONROE ST  BALCO,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,2519001015
204130,"CHICAGO CONCESSIONS, INC.",18 W MONROE ST  ORCHE,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,2519001015
204145,"BLUE IRIS CAFE, INC.",3216 N SHEFFIELD AVE 1,Outdoor Patio,Sale of Liquor Outdoors on Private Property,1708003014
204146,"BLUE IRIS CAFE, INC.",3216 N SHEFFIELD AVE 1,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,1708003014
204149,"BLUE IRIS CAFE, INC.",3216 N SHEFFIELD AVE 1,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,1708003014
204154,"CHICAGO CONCESSIONS, INC.",18 W MONROE ST  ORCHE,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,2519001015
204160,"BLUE IRIS CAFE, INC.",3216 N SHEFFIELD AVE 1,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,1708003014
204174,"CHICAGO CONCESSIONS, INC.",18 W MONROE ST  ORCHE,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,2519001015
204181,"BLUE IRIS CAFE, INC.",3216 N SHEFFIELD AVE 1,Outdoor Patio,Sale of Liquor Outdoors on Private Property,1708003014
204194,"CHICAGO CONCESSIONS, INC.",18 W MONROE ST  BALCO,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,2519001015
204195,"CHICAGO CONCESSIONS, INC.",18 W MONROE ST  ORCHE,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,2519001015
204204,"CHICAGO CONCESSIONS, INC.",18 W MONROE ST  BALCO,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,2519001015
204207,"CHICAGO CONCESSIONS, INC.",18 W MONROE ST  ORCHE,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,2519001015
204211,"CHICAGO CONCESSIONS, INC.",18 W MONROE ST  ORCHE,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,2519001015
206988,"BAQIR, INC.",6559 W ARCHER AVE,Package Goods,Retail Sales of Packaged Liquor,5610006001
221521,BBSC #4 LLC,3400 N LINCOLN AVE 1,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,1708002010
221578,DOLLOP DINER LLC,5060 N CLARK ST 1,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,8318005027
221591,"R. & L. SEARS LIQUORS, INC.",10638 S WESTERN AVE 1ST,Tavern,Tavern - Consumption of Liquor on Premise,7401002016
221614,DOLLOP DINER LLC,5060 N CLARK ST 1,Outdoor Patio,Sale of Liquor Outdoors on Private Property,8318005027
221622,"WRONGS, INC.",10012-10014 S WESTERN AVE,Tavern,Tavern - Consumption of Liquor on Premise,7204001013
221665,FIRST SERVICE CORP.,1750 W FOSTER AVE,Package Goods,Retail Sales of Packaged Liquor,1006003031
221702,"THE CORRIB - IRISH PUB, INC.",5522 N ELSTON AVE,Tavern,Tavern - Consumption of Liquor on Premise,1006004026
221750,AZUSA INC.,4411-4413 N BROADWAY,Package Goods,Retail Sales of Packaged Liquor,1505013018
221756,"TMTK, INCORPORATED",1128 W THORNDALE AVE 1ST,Package Goods,Retail Sales of Packaged Liquor,208012000
221938,"UNGER'S LOUNGE, INC.",5545 S DAMEN AVE 1ST,Tavern,Tavern - Consumption of Liquor on Premise,6203001006
221952,"FLANDERS BEER AND FRIES, LLC",55 W RIVERWALK SOUTH,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,8378001002
222244,"JAF, LTD.",7041 S JEFFERY BLVD,Late Hour,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",6811002008
222268,4840 RESTAURANT CORP.,4840 N BROADWAY,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,1007004021
222294,"GEPPERTH'S MEAT MARKET, INC.",1964 N HALSTED ST 1ST,Package Goods,Retail Sales of Packaged Liquor,1911003009
222448,"BP FOOD & LIQUOR, INC.",4752 W BELMONT AVE,Package Goods,Retail Sales of Packaged Liquor,1710002013
222456,"JAF, LTD.",7041 S JEFFERY BLVD,Tavern,Tavern - Consumption of Liquor on Premise,6811002008
222555,"Folkart Frybread, LLC",1101 W WAVELAND AVE  10,Tavern,Tavern - Consumption of Liquor on Premise,1704001018
222607,MARKAT ENTERPRISES INC,1040 W ARGYLE ST 1ST,Package Goods,Retail Sales of Packaged Liquor,1103004005
223111,RIVIERA PRODUCTIONS INC,4746 N RACINE AVE  1,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,1404005035
223313,"MITUL & PARTH,  INC.",10516 S WESTERN AVE,Package Goods,Retail Sales of Packaged Liquor,7205001022
223355,"CITY WINERY CHICAGO, LLC",11 W RIVERWALK SOUTH  1,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,8378001002
223551,"LA CUISSE DE CANARD, INC.",233 E RIVERWALK SOUTH  1,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,816001011
223690,"MOODY'S RESTAURANT, INC.",5908 N BROADWAY  1ST,Tavern,Tavern - Consumption of Liquor on Premise,1001005015
223706,"CHICAGO TRATTORIA ASSOCIATES, INC.",525 W ARLINGTON PL 1,Tavern,Tavern - Consumption of Liquor on Premise,8316002006
223733,"SAGE RESTAURANT MANAGER, LLC",636-638 S MICHIGAN AVE,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,8382002004
223825,"CHICAGO TRATTORIA ASSOCIATES, INC.",525 W ARLINGTON PL 1,Tavern,Tavern - Consumption of Liquor on Premise,8316002006
223828,"CHICAGO TRATTORIA ASSOCIATES, INC.",525 W ARLINGTON PL 1,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,8316002006
223830,"CHICAGO TRATTORIA ASSOCIATES, INC.",525 W ARLINGTON PL 1,Tavern,Tavern - Consumption of Liquor on Premise,8316002006
223871,"PEAS AND CARROTS HOSPITALITY, CHICAGO, LLC",660 N ORLEANS ST 1&ROOF,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,2315006007
223922,"CHICAGO TRATTORIA ASSOCIATES, INC.",525 W ARLINGTON PL 1,Tavern,Tavern - Consumption of Liquor on Premise,8316002006
223934,"ALBAKRI, INC.",2941 W 59TH ST 1,Package Goods,Retail Sales of Packaged Liquor,6501001003
223954,6202 NORTH BROADWAY CORPORATIO,6202 N BROADWAY  1ST,Tavern,Tavern - Consumption of Liquor on Premise,208024008
223975,"CHICAGO TRATTORIA ASSOCIATES, INC.",525 W ARLINGTON PL 1,Tavern,Tavern - Consumption of Liquor on Premise,8316002006
223988,"CHICAGO TRATTORIA ASSOCIATES, INC.",525 W ARLINGTON PL 1,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,8316002006
223991,"CHICAGO TRATTORIA ASSOCIATES, INC.",525 W ARLINGTON PL 1,Tavern,Tavern - Consumption of Liquor on Premise,8316002006
224003,"CHICAGO TRATTORIA ASSOCIATES, INC.",525 W ARLINGTON PL 1,Tavern,Tavern - Consumption of Liquor on Premise,8316002006
224004,"MOODY'S RESTAURANT, INC.",5908 N BROADWAY  1ST,Outdoor Patio,Sale of Liquor Outdoors on Private Property,1001005015
224044,TARGET CORPORATION,3204 N CLARK ST,Package Goods,Retail Sales of Packaged Liquor,1708003014
224066,PRESSURE INCORPORATED,6318-6320 N CLARK ST,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,1002005011
224089,"CHICAGO TRATTORIA ASSOCIATES, INC.",525 W ARLINGTON PL 1,Tavern,Tavern - Consumption of Liquor on Premise,8316002006
224098,PRIMOS LLC,3530 N CLARK ST 1 & 2,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,8311001000
224119,"CHICAGO TRATTORIA ASSOCIATES, INC.",525 W ARLINGTON PL 1,Tavern,Tavern - Consumption of Liquor on Premise,8316002006
224123,SOFI LLC,614-618 S DEARBORN ST 1,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,8382002004
224124,"KEN'S RESTAURANT, INC.",10522 S WESTERN AVE 1ST,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,7205001022
224154,"CHICAGO TRATTORIA ASSOCIATES, INC.",525 W ARLINGTON PL 1,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,8316002006
224162,"CHICAGO TRATTORIA ASSOCIATES, INC.",525 W ARLINGTON PL 1,Consumption on Premises - Incidental Activity,Consumption of Liquor on Premises,8316002006
